id,isa_val,eol_val,eol_dev,patch_ha
793,0.2,0.17,0.0,0
794,0.0,0.0,0.0,0
795,0.4,0.39,0.042,314624
796,0.65,0.63,0.068,314624
797,5.86,5.14,0.544,314624
798,4.82,4.2,0.444,62016
799,7.27,6.85,0.738,62016
800,8.61,7.44,0.836,102604
801,8.25,7.79,0.881,102604
802,5.5,4.51,0.472,102604
803,0.81,0.74,0.021,102604
804,0.19,0.01,0.002,8468
805,3.15,2.72,0.137,8468
806,0.85,0.79,0.033,8468
807,0.0,0.0,0.0,0
808,0.7,0.62,0.0,0
809,0.0,0.0,0.0,0
810,0.0,0.0,0.0,0
811,0.07,0.07,0.006,149128
812,1.57,1.22,0.097,149128
813,0.53,0.47,0.042,149128
814,0.77,0.5,0.042,2033060
815,4.88,3.89,0.418,2033060
816,0.21,0.19,0.025,85012
817,4.99,3.98,0.371,1948932
818,4.32,3.51,0.122,1948932
819,3.94,3.06,0.328,1948932
820,6.05,5.54,0.636,1948932
821,8.54,7.29,0.794,1948932
822,5.58,4.22,0.449,1948932
823,6.71,5.39,0.576,1948932
824,8.45,6.66,0.588,1948932
825,9.21,7.57,0.747,1948932
826,8.55,5.92,0.441,1948932
827,8.97,7.26,0.752,1948932
828,8.97,5.98,0.637,1948932
829,9.1,6.42,0.623,1948932
830,8.8,7.46,0.558,1948932
831,7.39,5.48,0.035,1948932
832,7.47,5.06,0.304,1948932
833,1.79,1.61,0.113,1948932
834,0.0,0.0,0.0,0
835,0.0,0.0,0.0,0
836,0.0,0.0,0.0,0
837,0.23,0.23,0.016,232
838,0.61,0.47,0.026,1948932
839,3.25,2.46,0.283,1948932
840,7.76,4.63,0.538,1948932
841,8.62,8.22,0.929,1948932
842,7.33,6.33,0.7,1948932
843,8.71,4.67,0.499,1948932
844,7.7,6.91,0.784,1948932
845,3.69,2.92,0.325,1948932
846,8.34,6.31,0.702,1948932
847,5.8,4.82,0.547,1948932
848,8.18,6.11,0.595,1948932
849,8.55,6.71,0.734,1948932
850,6.75,2.57,0.279,1948932
851,7.25,3.18,0.347,239832
852,4.37,1.65,0.162,239832
853,5.19,2.48,0.302,24752
854,6.9,3.23,0.4,24752
855,6.16,2.46,0.298,24752
856,4.7,0.82,0.088,24752
857,0.05,0.05,0.006,314624
858,1.89,1.81,0.214,314624
859,8.12,7.84,0.821,314624
860,9.28,7.5,0.828,314624
861,8.86,7.49,0.816,314624
862,8.84,8.67,0.941,314624
863,7.92,7.19,0.818,102604
864,7.83,6.69,0.634,102604
865,7.33,6.15,0.274,102604
866,6.21,5.31,0.124,102604
867,5.78,4.27,0.119,102604
868,4.44,3.7,0.091,102604
869,3.07,2.79,0.099,8468
870,3.24,2.9,0.263,8468
871,2.87,2.76,0.222,149128
872,2.95,2.33,0.013,149128
873,3.84,2.49,0.066,149128
874,2.61,2.15,0.042,149128
875,5.82,5.05,0.246,149128
876,6.71,5.63,0.206,149128
877,5.49,4.6,0.146,149128
878,5.23,4.44,0.53,85012
879,6.72,5.93,0.706,85012
880,4.57,4.27,0.388,85012
881,1.53,1.47,0.132,1948932
882,0.0,0.0,0.0,1948932
883,0.0,0.0,0.0,0
884,0.15,0.14,0.014,1948932
885,1.63,1.56,0.178,1948932
886,0.0,0.0,0.0,0
887,0.34,0.32,0.034,1948932
888,1.16,1.04,0.072,1948932
889,7.95,6.94,0.717,1948932
890,9.34,6.89,0.743,1948932
891,9.18,7.89,0.836,1948932
892,7.22,6.31,0.687,1948932
893,8.89,8.12,0.854,1948932
894,9.07,8.89,0.816,1948932
895,8.7,8.04,0.676,1948932
896,7.49,5.12,0.133,1948932
897,5.84,4.91,0.474,1948932
898,0.11,0.1,0.014,1948932
899,0.0,0.0,0.0,0
900,0.0,0.0,0.0,0
901,0.0,0.0,0.0,0
902,0.13,0.11,0.013,232
903,4.13,3.26,0.354,1948932
904,5.45,4.62,0.528,1948932
905,7.12,4.0,0.432,1948932
906,7.24,6.72,0.73,1948932
907,5.55,4.51,0.509,1948932
908,8.1,6.52,0.709,1948932
909,8.08,5.69,0.654,1948932
910,3.73,3.5,0.405,1948932
911,0.7,0.71,0.073,1948932
912,4.19,3.89,0.37,1948932
913,4.05,2.47,0.268,1948932
914,8.19,5.56,0.564,1948932
915,8.53,5.4,0.577,239832
916,7.57,4.97,0.556,239832
917,6.71,3.16,0.385,239832
918,5.26,1.29,0.145,239832
919,5.18,1.98,0.239,26040
920,3.96,1.84,0.215,26040
921,7.9,7.6,0.873,314624
922,8.37,7.17,0.81,314624
923,8.45,8.15,0.931,314624
924,8.04,7.24,0.881,314624
925,7.97,7.94,0.966,314624
926,8.16,8.33,0.962,314624
927,8.42,7.71,0.851,314624
928,8.1,6.82,0.745,102604
929,8.47,7.07,0.854,102604
930,7.46,6.46,0.393,102604
931,5.32,3.69,0.021,102604
932,5.18,3.96,0.0,102604
933,5.01,3.31,0.0,102604
934,6.26,5.16,0.0,4908
935,6.6,4.9,0.205,149128
936,7.07,5.42,0.426,149128
937,5.13,3.18,0.006,149128
938,6.32,5.03,0.022,149128
939,6.91,4.56,0.022,149128
940,6.99,5.6,0.046,149128
941,7.05,6.27,0.139,149128
942,6.69,5.98,0.216,149128
943,7.34,6.74,0.476,85012
944,6.75,6.39,0.397,85012
945,6.39,6.24,0.191,85012
946,5.99,5.91,0.174,85012
947,3.55,3.21,0.0,22752
948,1.92,1.57,0.008,22752
949,0.0,0.0,0.0,0
950,0.0,0.0,0.0,0
951,0.0,0.0,0.0,0
952,0.0,0.0,0.0,0
953,0.0,0.0,0.0,0
954,0.22,0.21,0.022,1948932
955,5.39,2.86,0.296,1948932
956,5.92,3.9,0.217,1948932
957,3.31,2.56,0.29,1948932
958,3.05,3.11,0.335,1948932
959,6.22,5.83,0.593,1948932
960,9.79,8.72,0.878,1948932
961,7.84,5.97,0.291,1948932
962,7.42,5.84,0.112,1948932
963,5.72,4.21,0.436,1948932
964,0.77,0.53,0.035,1948932
965,0.0,0.0,0.0,0
966,0.0,0.0,0.0,0
967,0.17,0.0,0.0,124
968,3.65,3.01,0.323,1948932
969,4.15,3.34,0.384,1948932
970,8.31,7.43,0.808,1948932
971,4.15,1.65,0.171,1948932
972,1.29,1.09,0.113,1948932
973,4.32,4.23,0.453,1948932
974,6.19,4.97,0.545,1948932
975,4.55,3.82,0.416,1948932
976,5.52,5.19,0.569,242304
977,6.75,5.37,0.594,242304
978,7.8,6.32,0.703,239832
979,3.41,3.02,0.276,239832
980,5.29,3.44,0.332,239832
981,8.17,5.73,0.577,239832
982,6.1,4.0,0.406,239832
983,5.21,3.33,0.405,239832
984,6.9,3.15,0.306,239832
985,7.75,2.54,0.272,239832
986,7.22,2.4,0.245,26040
987,1.33,0.84,0.055,314624
988,0.77,0.69,0.072,7952
989,1.83,1.54,0.178,314624
990,2.4,2.07,0.259,314624
991,7.9,5.86,0.725,314624
992,7.56,6.91,0.819,314624
993,8.35,7.2,0.839,314624
994,8.45,6.67,0.761,314624
995,8.63,6.87,0.823,102604
996,8.35,7.06,0.896,102604
997,8.09,6.26,0.556,102604
998,6.73,5.2,0.0,0
999,1.53,1.11,0.0,0
1000,1.84,1.43,0.0,0
1001,3.58,2.92,0.014,149128
1002,4.1,3.33,0.414,149128
1003,2.28,1.43,0.19,149128
1004,0.16,0.08,0.011,149128
1005,3.36,2.31,0.081,149128
1006,7.43,5.97,0.393,149128
1007,6.98,6.52,0.453,149128
1008,6.32,5.6,0.077,149128
1009,6.37,4.99,0.0,85012
1010,6.86,5.39,0.326,85012
1011,6.54,6.28,0.297,85012
1012,6.51,5.53,0.249,85012
1013,6.48,6.19,0.103,85012
1014,6.43,5.83,0.004,22752
1015,4.44,3.74,0.039,22752
1016,0.82,0.68,0.0,0
1017,0.0,0.0,0.0,0
1018,0.0,0.0,0.0,0
1019,0.0,0.0,0.0,0
1020,0.0,0.0,0.0,0
1021,0.0,0.0,0.0,0
1022,0.23,0.19,0.005,1356
1023,0.1,0.09,0.001,1356
1024,0.0,0.0,0.0,0
1025,0.0,0.0,0.0,0
1026,0.65,0.64,0.027,1948932
1027,4.97,4.16,0.409,1948932
1028,7.87,6.34,0.584,1948932
1029,3.08,2.23,0.058,1948932
1030,5.94,3.81,0.053,1948932
1031,5.07,2.93,0.06,1948932
1032,0.0,0.0,0.0,0
1033,0.0,0.0,0.0,0
1034,1.48,0.39,0.043,1280
1035,2.11,1.18,0.131,16448
1036,1.23,0.69,0.068,1948932
1037,5.16,4.39,0.498,1948932
1038,3.75,2.71,0.314,1948932
1039,5.69,4.81,0.519,1948932
1040,3.18,2.25,0.253,1948932
1041,3.94,3.33,0.378,16924
1042,4.81,4.19,0.465,242304
1043,8.22,8.17,0.875,242304
1044,7.86,7.66,0.748,242304
1045,8.35,8.38,0.972,242304
1046,8.63,7.77,0.788,239832
1047,9.06,7.11,0.752,239832
1048,8.14,5.03,0.557,239832
1049,7.64,5.02,0.581,239832
1050,8.85,6.8,0.774,239832
1051,7.41,3.99,0.441,239832
1052,7.67,4.02,0.464,239832
1053,7.62,3.36,0.367,56584
1054,3.11,2.71,0.045,30928
1055,6.49,5.26,0.006,30928
1056,6.03,5.39,0.4,30928
1057,5.68,4.98,0.543,314624
1058,5.77,5.34,0.507,314624
1059,8.52,7.91,0.949,314624
1060,9.04,8.27,0.921,314624
1061,8.86,8.18,0.918,314624
1062,8.6,7.02,0.787,314624
1063,8.78,6.9,0.806,314624
1064,5.28,4.59,0.494,102604
1065,3.33,2.98,0.079,102604
1066,1.51,1.11,0.0,0
1067,0.76,0.59,0.0,0
1068,2.18,1.57,0.0,149128
1069,3.31,2.74,0.006,149128
1070,3.8,3.21,0.0,149128
1071,3.39,2.8,0.233,149128
1072,5.11,4.39,0.336,149128
1073,5.76,5.0,0.336,149128
1074,6.83,6.19,0.201,149128
1075,6.81,5.75,0.183,149128
1076,5.78,4.94,0.019,2864
1077,6.94,4.63,0.0,85012
1078,7.0,5.72,0.299,85012
1079,7.16,5.93,0.558,85012
1080,6.25,5.46,0.331,85012
1081,3.68,3.32,0.1,22752
1082,3.01,2.56,0.0,22752
1083,1.39,1.06,0.0,0
1084,0.47,0.35,0.0,0
1085,0.0,0.0,0.0,0
1086,0.0,0.0,0.0,0
1087,0.0,0.0,0.0,0
1088,1.25,0.76,0.0,0
1089,2.36,2.12,0.0,0
1090,0.82,0.73,0.0,0
1091,2.1,1.78,0.0,573496
1092,1.44,1.2,0.053,573496
1093,0.08,0.07,0.01,573496
1094,0.4,0.39,0.0,0
1095,1.38,1.34,0.0,0
1096,1.39,1.34,0.01,1948932
1097,1.17,1.13,0.033,1948932
1098,0.46,0.39,0.01,573496
1099,0.42,0.24,0.007,2572
1100,0.04,0.04,0.002,1220
1101,1.47,0.16,0.013,1488
1102,0.48,0.02,0.003,1488
1103,2.5,1.13,0.138,16448
1104,6.9,3.91,0.441,23944
1105,6.23,5.22,0.581,23944
1106,5.89,4.99,0.557,23944
1107,5.38,5.24,0.583,23944
1108,4.28,4.02,0.423,242304
1109,4.69,2.83,0.319,242304
1110,5.25,3.18,0.359,242304
1111,7.92,7.1,0.858,242304
1112,8.76,8.58,0.966,242304
1113,7.53,6.28,0.665,242304
1114,7.03,6.38,0.519,239832
1115,4.94,4.91,0.479,239832
1116,8.09,4.92,0.559,239832
1117,7.3,3.58,0.399,239832
1118,7.59,5.67,0.682,239832
1119,4.91,3.23,0.386,239832
1120,7.68,5.43,0.601,56584
1121,5.55,1.39,0.156,56584
1122,6.58,1.02,0.135,56584
1123,6.93,6.04,0.405,30928
1124,7.12,6.3,0.145,30928
1125,6.16,4.86,0.135,314624
1126,7.73,7.27,0.566,314624
1127,8.92,7.5,0.831,314624
1128,9.02,7.15,0.776,314624
1129,8.71,5.22,0.574,314624
1130,8.89,7.56,0.845,314624
1131,9.19,7.73,0.849,314624
1132,8.69,7.29,0.838,314624
1133,4.23,3.27,0.195,102604
1134,0.25,0.11,0.0,0
1135,0.0,0.0,0.0,0
1136,3.98,3.39,0.0,0
1137,6.84,5.01,0.0,149128
1138,7.11,6.23,0.267,149128
1139,7.43,6.37,0.165,149128
1140,7.47,6.74,0.36,149128
1141,8.2,7.08,0.719,149128
1142,6.31,5.86,0.253,149128
1143,6.8,5.95,0.0,0
1144,6.75,5.1,0.0,0
1145,6.18,5.68,0.089,85012
1146,6.31,5.37,0.001,85012
1147,6.05,5.3,0.009,85012
1148,5.26,4.69,0.1,85012
1149,1.39,1.13,0.036,85012
1150,0.0,0.0,0.0,0
1151,0.0,0.0,0.0,0
1152,0.97,0.85,0.0,0
1153,2.29,2.04,0.0,0
1154,2.67,2.47,0.047,4424
1155,3.64,3.08,0.03,4424
1156,1.18,1.07,0.098,573496
1157,4.68,4.14,0.157,573496
1158,6.96,6.38,0.178,573496
1159,7.14,6.15,0.31,573496
1160,7.41,5.45,0.218,573496
1161,7.56,5.84,0.248,573496
1162,6.32,5.73,0.622,573496
1163,6.63,5.59,0.647,573496
1164,7.3,6.69,0.673,573496
1165,7.05,5.75,0.401,573496
1166,7.17,5.83,0.417,573496
1167,4.54,4.09,0.317,573496
1168,1.97,1.75,0.163,573496
1169,3.01,2.09,0.021,3100
1170,1.37,0.87,0.011,3100
1171,0.7,0.17,0.009,804
1172,0.23,0.02,0.002,804
1173,0.99,0.44,0.04,242304
1174,4.99,4.35,0.463,242304
1175,6.19,4.85,0.5,242304
1176,4.34,4.34,0.452,242304
1177,6.68,6.38,0.688,242304
1178,8.73,7.79,0.863,242304
1179,7.3,4.86,0.542,242304
1180,8.96,7.62,0.839,242304
1181,9.21,8.69,0.983,242304
1182,9.03,8.3,0.881,242304
1183,8.93,8.32,0.813,239832
1184,8.99,8.79,0.882,239832
1185,7.09,6.36,0.564,239832
1186,3.72,2.82,0.131,2796
1187,5.6,3.87,0.051,239832
1188,1.54,1.31,0.078,1076
1189,4.24,2.3,0.277,56584
1190,7.42,5.38,0.636,56584
1191,6.36,5.56,0.626,56584
1192,5.02,4.15,0.266,56584
1193,6.12,3.65,0.307,56584
1194,5.84,1.38,0.157,37176
1195,7.05,6.65,0.602,30928
1196,7.55,6.15,0.461,30928
1197,6.36,4.67,0.01,314624
1198,5.85,4.57,0.015,314624
1199,6.99,5.28,0.079,314624
1200,5.82,4.94,0.479,314624
1201,3.43,2.33,0.284,314624
1202,4.17,3.35,0.372,314624
1203,8.97,6.52,0.706,314624
1204,8.02,6.59,0.607,314624
1205,6.06,5.25,0.014,102604
1206,2.17,1.49,0.0,0
1207,5.44,4.68,0.0,0
1208,6.01,5.39,0.061,17600
1209,6.83,5.77,0.039,149128
1210,7.42,5.65,0.016,149128
1211,7.15,4.73,0.0,149128
1212,6.64,5.25,0.007,149128
1213,5.55,4.36,0.026,149128
1214,5.01,3.88,0.061,2680
1215,5.15,4.48,0.0,4
1216,5.96,5.11,0.0,0
1217,5.95,5.32,0.025,85012
1218,1.47,1.26,0.004,85012
1219,4.63,4.03,0.0,0
1220,2.88,2.33,0.0,0
1221,0.0,0.0,0.0,0
1222,0.0,0.0,0.0,0
1223,1.1,0.86,0.015,573496
1224,6.41,4.53,0.006,573496
1225,6.52,5.02,0.037,573496
1226,6.21,3.95,0.06,573496
1227,6.27,4.89,0.403,573496
1228,7.46,6.42,0.397,573496
1229,7.23,5.8,0.323,573496
1230,7.32,6.13,0.354,573496
1231,7.34,6.18,0.356,573496
1232,7.16,5.99,0.135,573496
1233,6.32,4.81,0.0,573496
1234,6.41,5.26,0.322,573496
1235,5.83,5.33,0.433,573496
1236,5.86,5.19,0.395,573496
1237,6.29,5.03,0.03,573496
1238,6.65,5.47,0.0,0
1239,6.77,4.48,0.014,573496
1240,5.27,4.24,0.114,573496
1241,3.56,2.68,0.0,3100
1242,4.94,3.56,0.017,3100
1243,5.08,3.29,0.22,242304
1244,3.42,2.7,0.306,242304
1245,5.18,3.93,0.359,242304
1246,7.43,5.72,0.505,242304
1247,7.92,5.21,0.488,242304
1248,7.99,6.33,0.642,242304
1249,7.85,6.69,0.567,242304
1250,7.57,6.93,0.725,242304
1251,9.27,8.29,0.908,242304
1252,9.55,8.43,0.906,242304
1253,8.9,7.59,0.838,242304
1254,9.27,8.79,0.932,239832
1255,8.42,8.31,0.888,239832
1256,6.04,5.24,0.577,239832
1257,7.51,7.01,0.789,239832
1258,5.13,3.84,0.225,12512
1259,6.33,3.35,0.108,11144
1260,5.74,4.31,0.362,11144
1261,6.42,5.12,0.315,56584
1262,2.7,1.95,0.225,56584
1263,6.9,4.79,0.585,56584
1264,6.32,4.61,0.285,56584
1265,2.68,1.13,0.078,37176
1266,4.45,1.38,0.157,37176
1267,4.39,1.89,0.222,37176
1268,4.68,1.69,0.193,37176
1269,7.09,6.13,0.512,30928
1270,6.85,5.43,0.094,2000
1271,2.58,2.3,0.042,900
1272,3.47,2.87,0.257,14800
1273,1.27,1.07,0.044,314624
1274,6.7,5.16,0.516,314624
1275,8.35,7.28,0.848,314624
1276,8.41,6.29,0.674,314624
1277,6.25,5.16,0.346,314624
1278,3.01,2.35,0.0,0
1279,3.35,2.5,0.0,0
1280,6.17,5.46,0.15,17600
1281,7.57,6.86,0.641,149128
1282,7.42,6.6,0.756,149128
1283,7.29,6.02,0.175,149128
1284,6.59,4.91,0.0,1380
1285,2.72,1.92,0.0,0
1286,0.0,0.0,0.0,0
1287,0.03,0.02,0.0,0
1288,1.8,1.22,0.0,0
1289,4.56,3.96,0.0,0
1290,4.28,3.85,0.053,240
1291,3.37,2.78,0.009,16984
1292,4.56,3.22,0.0,0
1293,4.8,3.76,0.013,16984
1294,5.48,4.91,0.193,16984
1295,5.05,4.23,0.124,573496
1296,6.79,5.9,0.344,573496
1297,7.5,6.5,0.511,573496
1298,7.29,6.23,0.489,573496
1299,6.38,4.27,0.009,573496
1300,7.48,6.19,0.421,573496
1301,5.58,5.11,0.372,573496
1302,7.42,6.22,0.508,573496
1303,7.39,6.04,0.568,573496
1304,8.64,8.44,0.923,573496
1305,7.7,7.02,0.444,573496
1306,7.39,6.24,0.179,573496
1307,7.16,5.15,0.006,573496
1308,7.14,5.67,0.001,573496
1309,7.4,5.93,0.0,573496
1310,5.59,4.25,0.0,573496
1311,4.19,3.23,0.002,573496
1312,6.26,4.54,0.0,573496
1313,6.85,5.25,0.0,0
1314,6.62,5.14,0.018,580
1315,6.35,4.82,0.081,580
1316,7.18,5.05,0.112,242304
1317,6.48,4.52,0.118,299276
1318,6.86,5.33,0.2,299276
1319,5.82,4.15,0.021,299276
1320,6.56,4.15,0.138,242304
1321,7.45,5.65,0.378,242304
1322,7.52,6.02,0.51,242304
1323,7.62,6.06,0.385,242304
1324,8.67,7.63,0.722,242304
1325,8.26,7.16,0.756,242304
1326,7.37,6.64,0.744,242304
1327,8.91,7.89,0.864,239832
1328,7.87,7.19,0.82,239832
1329,7.3,7.14,0.803,55964
1330,8.58,8.5,0.948,55964
1331,7.45,6.21,0.527,66264
1332,2.91,3.32,0.215,65496
1333,3.77,4.29,0.323,65496
1334,4.04,3.14,0.391,65496
1335,1.28,0.93,0.083,1380
1336,2.73,1.26,0.147,18820
1337,6.68,3.2,0.411,18820
1338,0.92,0.37,0.043,37176
1339,4.44,3.44,0.381,37176
1340,6.77,2.97,0.33,37176
1341,7.62,2.98,0.33,37176
1342,5.1,1.15,0.099,37176
1343,5.93,4.11,0.508,14800
1344,4.4,1.61,0.102,14800
1345,6.94,4.17,0.356,14800
1346,6.19,4.85,0.412,314624
1347,6.17,4.46,0.479,314624
1348,6.31,5.4,0.574,314624
1349,5.99,5.03,0.537,314624
1350,5.32,3.6,0.139,314624
1351,6.15,4.34,0.074,2064
1352,6.81,4.96,0.0,17600
1353,7.02,4.97,0.007,17600
1354,6.66,5.65,0.132,149128
1355,1.4,1.27,0.162,149128
1356,1.67,1.34,0.045,149128
1357,2.32,1.57,0.0,20
1358,0.29,0.23,0.0,0
1359,0.0,0.0,0.0,0
1360,0.0,0.0,0.0,0
1361,0.0,0.0,0.0,0
1362,0.83,0.58,0.0,0
1363,1.74,1.2,0.0,0
1364,6.24,5.15,0.208,16984
1365,6.51,5.31,0.207,16984
1366,4.45,3.49,0.002,16984
1367,2.77,2.29,0.0,0
1368,1.43,1.28,0.0,0
1369,7.01,6.2,0.168,573496
1370,7.36,5.94,0.591,573496
1371,7.47,6.59,0.711,573496
1372,6.87,5.97,0.386,573496
1373,7.45,5.57,0.384,573496
1374,5.86,4.64,0.543,573496
1375,6.4,6.04,0.709,573496
1376,8.47,6.94,0.815,573496
1377,9.05,8.2,0.905,573496
1378,8.61,7.8,0.799,573496
1379,9.16,8.92,0.98,573496
1380,7.31,5.86,0.042,573496
1381,7.24,5.77,0.022,573496
1382,7.05,6.05,0.061,573496
1383,6.5,5.2,0.059,573496
1384,6.95,5.6,0.016,573496
1385,4.75,4.2,0.016,573496
1386,2.65,2.32,0.046,840
1387,1.69,1.45,0.0,0
1388,1.84,1.52,0.0,0
1389,4.49,3.49,0.017,299276
1390,6.47,5.57,0.232,299276
1391,7.3,5.91,0.071,299276
1392,6.96,4.93,0.0,299276
1393,7.01,5.42,0.0,242304
1394,7.36,5.62,0.129,242304
1395,6.99,5.99,0.048,242304
1396,7.22,5.77,0.026,242304
1397,7.91,6.61,0.504,242304
1398,6.09,4.76,0.561,242304
1399,5.51,4.55,0.542,55964
1400,7.18,5.91,0.743,55964
1401,6.49,5.8,0.717,66264
1402,8.4,7.66,0.871,66264
1403,8.17,7.58,0.835,66264
1404,7.15,7.11,0.675,66264
1405,6.74,5.68,0.385,66264
1406,7.1,5.77,0.625,65496
1407,7.55,5.01,0.541,89400
1408,7.7,4.34,0.48,65496
1409,5.84,2.85,0.303,65496
1410,3.2,1.21,0.128,65496
1411,2.27,1.48,0.064,65496
1412,4.6,2.87,0.337,8648
1413,3.75,1.74,0.213,37176
1414,4.88,0.93,0.113,37176
1415,5.26,4.13,0.271,2408
1416,5.08,4.35,0.336,14800
1417,5.58,4.36,0.275,14800
1418,6.66,5.07,0.131,10000
1419,6.17,4.75,0.121,10000
1420,5.52,3.87,0.104,10000
1421,5.68,3.11,0.133,2064
1422,6.13,4.33,0.109,2064
1423,3.2,2.25,0.0,400
1424,4.49,3.33,0.0,32
1425,4.63,3.45,0.0,616
1426,3.32,2.08,0.0,1264
1427,5.24,3.7,0.0,1264
1428,4.24,3.12,0.0,1096
1429,0.58,0.4,0.002,92
1430,0.0,0.0,0.0,0
1431,0.02,0.02,0.0,0
1432,0.47,0.14,0.0,0
1433,0.85,0.61,0.0,0
1434,1.92,1.36,0.0,0
1435,4.34,3.41,0.103,4844
1436,6.82,5.16,0.238,4844
1437,5.09,4.32,0.0,0
1438,6.46,5.05,0.0,0
1439,3.23,2.66,0.0,0
1440,4.05,3.5,0.0,0
1441,5.32,4.61,0.197,573496
1442,4.01,3.42,0.174,573496
1443,6.23,4.86,0.287,573496
1444,6.4,5.01,0.009,573496
1445,5.21,2.46,0.181,573496
1446,7.38,5.65,0.638,573496
1447,9.21,8.64,0.944,573496
1448,8.94,7.95,0.844,573496
1449,9.63,9.57,0.997,573496
1450,9.46,9.18,0.982,573496
1451,7.4,5.6,0.243,573496
1452,8.14,6.43,0.364,573496
1453,7.97,7.02,0.384,573496
1454,7.58,6.36,0.211,573496
1455,5.09,4.37,0.008,573496
1456,1.26,1.07,0.0,1952
1457,5.25,3.78,0.0,299276
1458,5.31,4.53,0.02,299276
1459,6.03,4.8,0.015,299276
1460,4.8,3.99,0.0,299276
1461,7.34,5.65,0.027,299276
1462,7.43,5.44,0.015,299276
1463,6.42,4.92,0.0,299276
1464,6.62,5.18,0.033,299276
1465,6.64,3.0,0.096,299276
1466,6.37,3.92,0.205,1885384
1467,8.42,7.4,0.739,1885384
1468,7.27,6.75,0.756,1885384
1469,5.33,4.38,0.523,1885384
1470,6.27,5.25,0.623,1885384
1471,4.1,3.64,0.426,1885384
1472,8.08,7.0,0.768,1885384
1473,5.29,5.12,0.595,66264
1474,6.34,6.07,0.731,66264
1475,6.54,6.05,0.475,66264
1476,1.32,1.05,0.003,124
1477,0.27,0.07,0.002,89400
1478,5.56,3.94,0.45,89400
1479,7.78,4.27,0.511,89400
1480,7.59,3.85,0.41,65496
1481,6.04,3.81,0.368,65496
1482,5.95,1.1,0.095,65496
1483,5.43,0.6,0.066,65496
1484,5.71,1.9,0.206,42604
1485,8.03,5.97,0.643,42604
1486,7.94,4.01,0.432,42604
1487,5.78,4.81,0.001,4
1488,5.98,4.77,0.0,0
1489,6.3,5.22,0.0,0
1490,6.69,5.64,0.0,0
1491,6.61,5.72,0.008,1344
1492,5.94,5.21,0.016,1292
1493,5.11,4.1,0.085,1292
1494,1.88,1.43,0.0,0
1495,4.35,3.78,0.0,400
1496,6.47,5.04,0.0,152
1497,6.19,4.34,0.0,0
1498,5.21,3.62,0.0,172
1499,1.94,1.12,0.0,8
1500,4.98,3.9,0.0,452
1501,5.33,3.81,0.0,52
1502,0.56,0.25,0.0,0
1503,0.01,0.0,0.0,0
1504,0.34,0.12,0.0,0
1505,1.86,1.58,0.01,100
1506,1.18,0.99,0.009,0
1507,3.73,3.32,0.132,15996
1508,5.92,5.4,0.29,15996
1509,7.27,6.29,0.165,15996
1510,7.0,5.67,0.151,15996
1511,3.98,3.33,0.016,1188
1512,6.09,5.18,0.047,53636
1513,7.22,6.48,0.175,53636
1514,6.83,6.0,0.19,53636
1515,5.48,4.11,0.065,573496
1516,5.51,4.04,0.0,573496
1517,6.61,4.9,0.138,573496
1518,7.86,6.63,0.764,573496
1519,8.94,7.81,0.845,573496
1520,9.04,8.09,0.885,573496
1521,8.87,8.49,0.929,573496
1522,9.05,8.86,0.947,573496
1523,9.35,8.66,0.923,573496
1524,9.43,8.54,0.864,573496
1525,7.75,6.87,0.234,573496
1526,7.07,6.29,0.224,573496
1527,3.99,3.51,0.058,573496
1528,5.89,5.17,0.142,299276
1529,7.27,6.32,0.451,299276
1530,7.6,6.47,0.372,299276
1531,7.74,6.29,0.242,299276
1532,7.59,5.84,0.089,299276
1533,7.52,6.24,0.022,299276
1534,7.03,5.54,0.051,299276
1535,7.44,6.58,0.594,299276
1536,8.32,7.59,0.884,299276
1537,8.52,7.41,0.847,1885384
1538,8.96,7.59,0.809,1885384
1539,9.38,8.21,0.895,1885384
1540,8.71,8.04,0.931,1885384
1541,8.45,7.61,0.88,1885384
1542,9.19,8.98,0.971,1885384
1543,8.95,8.38,0.877,1885384
1544,8.12,8.12,0.938,66264
1545,7.82,7.22,0.822,66264
1546,8.08,5.72,0.707,66264
1547,3.12,1.51,0.13,66264
1548,0.19,0.14,0.0,0
1549,0.26,0.04,0.006,89400
1550,6.64,3.8,0.45,89400
1551,7.17,3.15,0.377,89400
1552,7.77,4.01,0.491,89400
1553,6.45,3.71,0.43,65496
1554,3.08,1.01,0.114,65496
1555,7.1,5.65,0.633,42604
1556,8.57,6.6,0.717,42604
1557,7.74,4.68,0.505,42604
1558,7.29,6.81,0.623,10404
1559,6.4,5.59,0.156,916
1560,3.95,2.98,0.013,8
1561,6.05,5.35,0.236,152
1562,6.17,4.68,0.144,1344
1563,5.56,5.22,0.415,1344
1564,6.08,5.28,0.226,1480
1565,6.93,5.86,0.333,1292
1566,6.15,4.95,0.123,71724
1567,6.24,5.12,0.085,71724
1568,6.86,5.3,0.033,71724
1569,6.25,4.65,0.0,71724
1570,5.88,4.18,0.0,71724
1571,1.38,0.84,0.0,0
1572,3.28,2.46,0.0,0
1573,1.87,1.37,0.0,0
1574,4.19,3.37,0.0,0
1575,6.03,4.85,0.0,0
1576,4.12,3.58,0.0,0
1577,2.98,2.6,0.002,100
1578,0.93,0.91,0.048,0
1579,2.22,1.86,0.028,40
1580,3.63,3.36,0.172,15996
1581,7.05,6.49,0.051,15996
