776,1719.82,1096.0,35
777,1719.1,1167.0,36
778,1713.16,1133.0,36
779,1689.62,932.0,36
780,1673.65,978.0,35
781,1661.16,844.0,35
782,1584.43,912.0,35
783,1635.68,671.0,35
784,1635.64,421.0,36
785,1640.84,390.0,36
786,1640.3,292.0,35
787,1651.83,90.0,35
788,1628.97,52.0,35
789,1625.28,231.0,34
790,1655.71,164.0,35
791,1649.45,167.0,35
792,1643.27,57.0,35
793,1572.63,462.0,33
794,1591.63,462.0,34
795,1557.19,519.0,32
796,1600.49,573.0,34
797,1605.57,636.0,34
798,1615.87,619.0,34
799,1595.36,913.0,33
800,1606.79,660.0,33
801,1599.35,496.0,34
802,1620.09,383.0,34
803,1616.46,402.0,34
804,1633.47,434.0,34
805,1622.52,767.0,34
806,1632.37,664.0,34
807,1605.3,478.0,34
808,1580.31,244.0,33
809,1614.94,371.0,34
810,1552.78,300.0,33
811,1601.4,514.0,34
812,1621.42,600.0,34
813,1591.4,673.0,33
814,1568.58,614.0,33
815,1602.08,467.0,34
816,1562.45,400.0,33
817,1619.17,411.0,34
818,1634.86,251.0,35
819,1625.04,213.0,34
820,1620.7,189.0,33
821,1645.39,241.0,35
822,1650.11,225.0,35
823,1652.54,259.0,35
824,1652.62,300.0,35
825,1651.99,274.0,35
826,1659.12,388.0,35
827,1637.34,422.0,35
828,1644.48,645.0,35
829,1652.7,763.0,35
830,1646.55,832.0,35
831,1644.91,511.0,35
832,1547.61,493.0,33
833,1537.94,1062.0,33
834,1493.63,663.0,31
835,1525.18,1491.0,31
836,1620.65,1622.0,34
837,1656.04,1625.0,35
838,1644.05,1580.0,34
839,1714.27,1642.0,35
840,1689.8,1516.0,35
841,1704.29,1134.0,35
842,1686.48,928.0,36
843,1684.8,817.0,36
844,1622.15,721.0,36
845,1601.7,665.0,35
846,1663.43,602.0,36
847,1644.11,442.0,35
848,1656.43,267.0,36
849,1665.66,169.0,36
850,1645.47,84.0,36
851,1651.63,139.0,36
852,1662.14,29.0,36
853,1662.23,46.0,35
854,1649.32,57.0,35
855,1667.13,42.0,35
856,1614.17,0.0,35
857,1583.28,231.0,34
858,1580.16,471.0,34
859,1604.37,534.0,34
860,1624.79,538.0,34
861,1632.05,591.0,34
862,1632.39,583.0,34
863,1644.39,557.0,34
864,1627.34,581.0,34
865,1621.86,469.0,34
866,1619.71,443.0,34
867,1626.99,630.0,34
868,1639.89,616.0,34
869,1628.04,539.0,34
870,1621.57,437.0,34
871,1620.09,519.0,34
872,1609.13,408.0,34
873,1601.65,630.0,34
874,1575.31,681.0,33
875,1597.22,748.0,34
876,1599.05,520.0,33
877,1615.03,487.0,34
878,1492.45,476.0,31
879,1545.82,434.0,33
880,1598.79,621.0,34
881,1572.41,458.0,33
882,1533.93,360.0,33
883,1588.33,586.0,34
884,1594.39,575.0,34
885,1599.6,456.0,34
886,1581.64,310.0,33
887,1602.45,625.0,34
888,1621.03,363.0,35
889,1629.6,356.0,35
890,1618.19,427.0,34
891,1624.23,306.0,35
892,1548.7,492.0,32
893,1617.45,569.0,34
894,1626.49,486.0,34
895,1626.96,491.0,35
896,1588.74,774.0,34
897,1538.53,804.0,33
898,1370.79,1282.0,29
899,1498.53,739.0,32
900,1544.5,1338.0,33
901,1571.91,1630.0,34
902,1545.03,1412.0,33
903,1605.33,1202.0,35
904,1554.36,1262.0,34
905,1559.89,1539.0,33
906,1565.19,1311.0,34
907,1585.01,1193.0,35
908,1636.11,616.0,35
909,1622.9,422.0,35
910,1654.71,358.0,35
911,1639.95,430.0,36
912,1588.98,524.0,35
913,1629.15,246.0,36
914,1677.3,187.0,36
915,1662.14,167.0,35
916,1658.89,121.0,36
917,1663.03,46.0,36
918,1664.37,9.0,36
919,1679.08,4.0,36
920,1606.0,54.0,35
921,1587.85,290.0,34
922,1581.39,261.0,34
923,1549.45,257.0,33
924,1595.2,370.0,34
925,1614.57,476.0,34
926,1624.09,472.0,34
927,1636.68,492.0,34
928,1652.93,533.0,35
929,1649.43,551.0,35
930,1625.69,620.0,35
931,1615.91,666.0,34
932,1658.56,594.0,35
933,1642.71,572.0,35
934,1640.62,574.0,35
935,1634.7,488.0,35
936,1607.56,524.0,34
937,1624.86,631.0,35
938,1620.69,554.0,35
939,1589.47,564.0,33
940,1626.22,512.0,34
941,1593.88,671.0,33
942,1610.24,738.0,34
943,1586.17,437.0,34
944,1585.66,675.0,34
945,1597.44,715.0,34
946,1595.41,630.0,34
947,1601.06,752.0,34
948,1613.07,738.0,34
949,1591.25,671.0,34
950,1614.13,764.0,35
951,1598.99,595.0,34
952,1580.67,352.0,34
953,1621.83,661.0,35
954,1634.39,532.0,35
955,1636.79,464.0,35
956,1627.26,461.0,35
957,1634.85,460.0,35
958,1589.97,451.0,34
959,1612.95,556.0,34
960,1624.29,745.0,35
961,1576.61,597.0,33
962,1567.17,703.0,33
963,1315.24,778.0,23
